Pump_ID,Temperature,Vibration,Pressure,Flow_Rate,RPM,Operational_Hours,Maintenance_Flag,Failure_Flag
2,100.7,3.0,192.44,9.456,2055,39512.6,0,0
2,101.21,2.978,192.44,9.456,2055,39532.9,0,0
2,101.78,2.963,192.44,9.456,2055,39553.1,0,0
2,102.39,2.955,192.44,9.456,2055,39573.3,0,0
2,103.01,2.955,192.44,9.456,2055,39593.5,0,0
2,103.62,2.962,192.44,9.456,2055,39613.8,0,0
2,108.25,3.12,183.78,8.993,2080,39634.0,0,0
2,108.79,3.142,183.78,8.993,2080,39654.2,0,0
2,109.24,3.17,183.78,8.993,2080,39674.4,0,0
2,109.58,3.201,183.78,8.993,2080,39694.6,0,0
2,109.81,3.233,183.78,8.993,2080,39714.9,0,0
2,109.92,3.265,183.78,8.993,2080,39735.1,0,0
2,114.01,3.136,192.05,9.434,2055,39755.3,0,0
2,113.85,3.16,192.05,9.434,2055,39775.5,0,0
2,113.56,3.178,192.05,9.434,2055,39795.7,0,0
2,113.15,3.189,192.05,9.434,2055,39816.0,0,0
2,112.65,3.193,192.05,9.434,2055,39836.2,0,0
2,108.02,3.036,183.41,8.971,2030,39856.4,0,0
2,107.41,3.17,175.16,8.532,2055,39876.6,0,0
2,106.76,3.0,167.27,8.114,2080,39896.9,0,0
2,106.12,2.834,174.8,7.716,2055,39917.1,0,0
2,105.5,2.674,182.67,7.338,2030,39937.3,0,0
2,104.93,2.774,190.89,6.978,2005,39957.5,0,0
2,104.43,2.615,193.62,7.32,2030,39977.7,0,0
2,104.03,2.465,184.91,6.962,2005,39998.0,0,0
2,103.74,2.327,193.23,7.303,2030,40018.2,0,0
2,107.45,2.2,201.92,7.661,2055,40038.4,0,0
2,107.4,2.295,192.84,7.285,2030,40058.6,0,0
2,107.49,2.179,201.51,6.928,2005,40078.8,0,0
2,107.71,2.075,210.58,7.268,2030,40099.1,0,0
2,108.06,1.981,201.11,7.552,2055,40119.3,0,0
2,108.51,1.896,205.64,7.922,2080,40139.5,0,0
2,109.05,1.819,196.38,7.534,2055,40159.7,0,0
2,109.66,1.747,205.22,7.165,2030,40180.0,0,0
2,110.32,1.849,195.99,7.294,2005,40200.2,0,0
2,110.99,1.778,204.8,7.652,1980,40220.4,0,0
2,111.65,1.881,195.59,7.277,2005,40240.6,0,0
2,112.27,1.807,186.79,7.634,2030,40260.8,0,0
2,112.83,1.796,195.19,7.259,2005,40281.1,0,0
2,113.3,1.892,203.98,7.615,1980,40301.3,0,0
2,113.67,1.99,194.8,7.242,1955,40321.5,0,0
2,113.92,1.896,203.56,7.597,1980,40341.7,0,0
2,114.03,1.802,212.72,7.969,1987,40361.9,0,0
2,114.02,1.88,203.15,8.36,2012,40382.2,0,0
2,117.98,1.959,194.01,7.95,2025,40402.4,0,0
2,117.69,1.943,194.01,7.95,2025,40422.6,0,0
2,117.28,1.925,194.01,7.95,2025,40442.8,0,0
2,116.76,1.906,194.01,7.95,2025,40463.1,0,0
2,116.16,1.887,194.01,7.95,2025,40483.3,0,0
2,115.51,1.869,194.01,7.95,2025,40503.5,0,0
2,114.82,1.854,194.01,7.95,2025,40523.7,0,0
2,110.15,1.85,185.28,8.34,2050,40543.9,0,0
2,109.5,1.842,185.28,8.34,2050,40564.2,0,0
2,108.9,1.838,185.28,8.34,2050,40584.4,0,0
2,108.38,1.839,185.28,8.34,2050,40604.6,0,0
2,107.96,1.845,185.28,8.34,2050,40624.8,0,0
2,107.64,1.856,185.28,8.34,2050,40645.0,0,0
2,111.34,1.96,193.62,8.748,2075,40665.3,0,0
2,111.28,1.883,184.9,8.32,2050,40685.5,0,0
2,111.36,1.81,193.22,8.727,2025,40705.7,0,0
2,111.58,1.916,184.53,8.3,2000,40725.9,0,0
2,111.93,2.027,192.83,8.706,1975,40746.2,0,0
2,112.39,2.143,184.16,9.133,2000,40766.4,0,0
2,112.95,2.262,192.44,9.417,1975,40786.6,0,0
2,113.58,2.164,183.78,9.878,2000,40806.8,0,0
2,114.25,2.275,175.51,9.394,1975,40827.0,0,0
2,114.95,2.385,183.41,8.934,2000,40847.3,0,0
2,115.63,2.266,191.66,9.372,1975,40867.5,0,0
2,116.28,2.364,200.29,9.831,1950,40887.7,0,0
2,116.86,2.462,191.28,10.313,1975,40907.9,0,0
2,121.45,2.559,182.85,10.818,1950,40928.1,0,0
2,109.67,1.86,174.62,10.288,1925,40948.4,1,0
2,122.13,2.631,174.62,10.288,1925,40968.6,0,0
2,122.27,2.605,174.62,10.288,1925,40988.8,0,0
2,122.26,2.58,174.62,10.288,1925,41009.0,0,0
2,122.11,2.559,174.62,10.288,1925,41029.3,0,0
2,121.82,2.543,174.62,10.288,1925,41049.5,0,0
2,121.4,2.533,174.62,10.288,1925,41069.7,0,0
2,116.8,2.407,166.77,9.784,1900,41089.9,0,0
2,120.26,2.294,171.41,10.263,1925,41110.1,0,0
2,115.56,2.192,179.12,10.766,1907,41130.4,0,0
2,114.87,2.205,179.12,10.766,1907,41150.6,0,0
2,114.17,2.222,179.12,10.766,1907,41170.8,0,0
2,113.5,2.243,179.12,10.766,1907,41191.0,0,0
2,112.88,2.265,179.12,10.766,1907,41211.2,0,0
2,112.33,2.288,179.12,10.766,1907,41231.5,0,0
2,111.88,2.31,179.12,10.766,1907,41251.7,0,0
2,111.55,2.329,179.12,10.766,1907,41271.9,0,0
2,111.35,2.345,179.12,10.766,1907,41292.1,0,0
2,107.4,2.47,187.18,10.239,1932,41312.4,0,0
2,103.59,2.357,195.6,9.737,1907,41332.6,0,0
2,103.78,2.47,186.8,9.26,1882,41352.8,0,0
2,104.1,2.583,178.4,8.806,1857,41373.0,0,0
2,104.52,2.694,170.37,9.237,1832,41393.2,0,0
2,105.03,2.805,162.7,8.785,1807,41413.5,0,0
2,105.61,2.648,170.02,8.354,1832,41433.7,0,0
2,110.22,2.749,177.67,7.945,1857,41453.9,0,0
2,110.89,2.722,177.67,7.945,1857,41474.1,0,0
2,111.55,2.695,177.67,7.945,1857,41494.3,0,0
2,112.18,2.67,177.67,7.945,1857,41514.6,0,0
2,112.75,2.649,177.67,7.945,1857,41534.8,0,0
2,117.33,2.506,185.67,8.334,1882,41555.0,0,0
2,121.83,2.377,177.31,7.926,1857,41575.2,0,0
2,122.12,2.26,185.29,7.642,1832,41595.5,0,0
2,122.26,2.372,181.09,7.267,1807,41615.7,0,0
2,122.27,2.496,189.24,7.623,1782,41635.9,0,0
2,122.12,2.391,180.72,7.25,1807,41656.1,0,0
2,121.84,2.294,188.86,7.605,1832,41676.3,0,0
2,121.43,2.427,197.35,7.978,1857,41696.6,0,0
2,120.92,2.569,206.24,8.369,1832,41716.8,0,0
2,116.25,2.47,215.52,7.959,1807,41737.0,0,0
2,111.57,2.614,206.34,8.349,1832,41757.2,0,0
2,110.91,2.635,206.34,8.349,1832,41777.4,0,0
2,110.24,2.652,206.34,8.349,1832,41797.7,0,0
2,109.59,2.664,206.34,8.349,1832,41817.9,0,0
2,108.99,2.67,206.34,8.349,1832,41838.1,0,0
2,108.45,2.669,206.34,8.349,1832,41858.3,0,0
2,108.01,2.662,206.34,8.349,1832,41878.5,0,0
2,107.68,2.649,206.34,8.349,1832,41898.8,0,0
2,107.47,2.631,206.34,8.349,1832,41919.0,0,0
2,107.4,2.734,215.63,7.94,1857,41939.2,0,0
2,107.46,2.578,205.93,8.329,1882,41959.4,0,0
2,107.65,2.429,196.66,8.014,1857,41979.7,0,0
2,107.97,2.521,205.51,8.407,1882,41999.9,0,0
2,108.4,2.618,196.26,7.995,1857,42020.1,0,0
2,108.93,2.473,205.09,8.387,1882,42040.3,0,0
2,113.48,2.577,196.7,8.798,1907,42060.5,0,0
2,114.15,2.445,205.56,9.229,1932,42080.8,0,0
2,114.85,2.56,212.96,8.777,1907,42101.0,0,0
2,115.53,2.441,211.23,8.347,1932,42121.2,0,0
2,116.19,2.402,201.72,7.938,1907,42141.4,0,0
2,116.78,2.534,192.65,7.549,1932,42161.6,0,0
2,117.3,2.433,201.31,7.919,1957,42181.9,0,0
2,117.7,2.574,192.26,7.531,1932,42202.1,0,0
2,117.99,2.724,200.91,7.9,1957,42222.3,0,0
2,118.14,2.884,209.95,8.287,1934,42242.5,0,0
2,118.15,3.05,219.4,7.881,1959,42262.8,0,0
2,118.02,2.927,216.87,8.267,1934,42283.0,0,0
2,117.76,2.804,207.11,8.672,1909,42303.2,0,0
2,117.37,2.681,197.79,8.247,1934,42323.4,0,0
2,112.81,2.557,188.89,7.843,1909,42343.6,0,0
2,112.24,2.433,190.52,8.227,1884,42363.9,0,0
2,111.62,2.542,181.94,7.824,1859,42384.1,0,0
2,110.96,2.65,178.38,7.441,1834,42404.3,0,0
2,110.29,2.504,186.4,7.805,1859,42424.5,0,0
2,109.64,2.364,194.79,7.423,1884,42444.7,0,0
2,109.03,2.417,203.56,7.787,1859,42465.0,0,0
2,108.49,2.278,212.72,8.168,1884,42485.2,0,0
2,108.04,2.364,203.15,7.768,1859,42505.4,0,0
2,103.81,2.23,194.0,7.387,1834,42525.6,0,0
2,103.6,2.107,185.27,7.749,1859,42545.9,0,0
2,103.52,2.197,193.61,8.129,1884,42566.1,0,0
2,103.57,2.295,184.9,7.731,1909,42586.3,0,0
2,103.75,2.404,176.58,8.109,1934,42606.5,0,0
2,104.05,2.525,168.63,7.712,1909,42626.7,0,0
2,104.45,2.415,176.22,8.09,1884,42647.0,0,0
2,104.95,2.548,184.15,8.486,1859,42667.2,0,0
2,105.53,2.612,175.86,8.902,1884,42687.4,0,0
2,110.12,2.763,180.9,9.338,1909,42707.6,0,0
2,110.79,2.657,172.76,9.796,1884,42727.8,0,0
2,111.46,2.555,180.53,10.276,1859,42748.1,0,0
2,112.09,2.455,172.41,9.772,1834,42768.3,0,0
2,112.67,2.593,180.17,10.251,1809,42788.5,0,0
2,113.17,2.733,188.28,9.749,1834,42808.7,0,0
2,117.68,2.612,196.75,9.337,1809,42829.0,0,0
2,113.86,2.49,205.6,9.795,1784,42849.2,0,0
2,114.01,2.608,196.35,9.315,1796,42869.4,0,0
2,114.03,2.724,205.19,8.858,1804,42889.6,0,0
2,113.92,2.838,214.42,9.292,1779,42909.8,0,0
2,113.68,2.953,207.95,9.748,1754,42930.1,0,0
2,113.31,3.067,198.59,9.27,1779,42950.3,0,0
2,116.92,3.183,189.65,8.816,1754,42970.5,0,0
2,116.34,3.302,181.12,8.384,1779,42990.7,0,0
2,115.7,3.113,172.97,7.973,1754,43010.9,0,0
2,115.02,2.938,180.75,7.582,1729,43031.2,0,0
2,114.32,2.868,178.91,7.954,1754,43051.4,0,0
2,113.64,2.99,186.96,8.344,1779,43071.6,0,0
2,113.01,2.839,195.37,8.752,1804,43091.8,0,0
2,112.45,2.703,204.17,9.181,1829,43112.1,0,0
2,111.97,2.579,194.98,8.731,1854,43132.3,0,0
2,111.61,2.717,195.11,8.303,1829,43152.5,0,0
2,111.38,2.867,203.89,7.897,1854,43172.7,0,0
2,111.28,2.753,194.71,7.51,1829,43192.9,0,0
2,111.32,2.901,185.95,7.878,1854,43213.2,0,0
2,111.51,2.79,194.32,7.492,1829,43233.4,0,0
2,111.82,2.953,203.06,7.125,1804,43253.6,0,0
2,112.25,3.122,212.2,6.775,1779,43273.8,0,0
2,108.85,3.238,215.31,6.443,1754,43294.0,0,0
2,109.44,3.413,205.62,6.759,1768,43314.3,0,0
2,110.08,3.261,214.87,6.428,1743,43334.5,0,0
2,110.74,3.108,205.21,6.309,1768,43354.7,0,0
2,111.41,2.955,214.44,6.618,1743,43374.9,0,0
2,116.1,3.085,204.79,6.294,1718,43395.2,0,0
2,112.63,2.92,214.01,6.602,1743,43415.4,0,0
2,117.23,3.037,204.37,6.926,1768,43435.6,0,0
2,121.75,2.902,200.14,7.265,1793,43455.8,0,0
2,117.95,3.012,209.15,6.909,1818,43476.0,0,0
2,114.01,3.125,218.56,7.248,1843,43496.3,0,0
2,114.04,3.243,208.73,6.893,1818,43516.5,0,0
2,113.93,3.37,218.12,7.23,1843,43536.7,0,0
2,113.7,3.186,208.3,6.876,1868,43556.9,0,0
2,113.34,3.323,198.93,7.213,1893,43577.1,0,0
2,112.88,3.369,189.98,7.567,1868,43597.4,0,0
2,112.33,3.532,198.53,7.937,1843,43617.6,0,0
2,111.71,3.712,189.59,7.548,1818,43637.8,0,0
2,107.04,3.7,198.07,7.918,1793,43658.0,0,0
2,92.17,2.484,189.15,7.53,1818,43678.3,1,0
2,101.8,3.58,189.15,7.53,1818,43698.5,0,0
2,101.23,3.615,189.15,7.53,1818,43718.7,0,0
2,100.72,3.651,189.15,7.53,1818,43738.9,0,0
2,100.29,3.687,189.15,7.53,1818,43759.1,0,0
2,99.96,3.72,189.15,7.53,1818,43779.4,0,0
2,99.74,3.747,189.15,7.53,1818,43799.6,0,0
2,99.64,3.587,180.75,7.899,1793,43819.8,0,0
2,99.67,3.771,172.61,8.286,1818,43840.0,0,0
2,99.83,3.955,180.38,8.507,1793,43860.2,0,0
2,100.1,4.138,188.5,8.09,1768,43880.5,0,0
2,96.56,3.923,196.98,8.487,1743,43900.7,0,0
2,100.95,3.712,188.12,8.071,1768,43920.9,0,0
2,97.54,3.506,193.21,8.466,1793,43941.1,0,0
2,94.13,3.307,184.51,8.273,1818,43961.4,0,0
2,94.7,3.118,192.82,7.868,1843,43981.6,0,0
2,95.27,2.938,201.49,7.482,1868,44001.8,0,0
2,95.82,3.05,210.56,7.115,1843,44022.0,0,0
2,96.32,3.17,201.09,6.89,1818,44042.2,0,0
2,96.76,2.998,210.14,7.228,1793,44062.5,0,0
2,97.12,3.127,219.59,6.874,1768,44082.7,0,0
2,97.38,2.971,209.71,7.211,1793,44102.9,0,0
2,101.64,2.831,200.27,7.564,1818,44123.1,0,0
2,105.8,2.976,209.29,7.935,1793,44143.3,0,0
2,105.71,2.993,209.29,7.935,1793,44163.6,0,0
2,105.5,3.016,209.29,7.935,1793,44183.8,0,0
2,105.18,3.043,209.29,7.935,1793,44204.0,0,0
2,104.76,3.073,209.29,7.935,1793,44224.2,0,0
2,104.25,3.104,209.29,7.935,1793,44244.5,0,0
2,103.68,3.135,209.29,7.935,1793,44264.7,0,0
2,103.08,3.162,209.29,7.935,1793,44284.9,0,0
2,106.44,3.031,203.17,7.576,1768,44305.1,0,0
2,109.77,3.19,210.21,7.843,1743,44325.3,0,0
2,109.15,3.199,210.21,7.843,1743,44345.6,0,0
2,108.6,3.2,210.21,7.843,1743,44365.8,0,0
2,108.13,3.194,210.21,7.843,1743,44386.0,0,0
2,107.76,3.18,210.21,7.843,1743,44406.2,0,0
2,107.52,3.16,210.21,7.843,1743,44426.4,0,0
2,107.41,3.134,210.21,7.843,1743,44446.7,0,0
2,103.55,3.175,200.75,8.228,1768,44466.9,0,0
2,103.7,2.993,209.78,8.631,1793,44487.1,0,0
2,103.97,3.105,214.05,9.054,1818,44507.3,0,0
2,104.36,3.224,223.68,9.497,1793,44527.6,0,0
2,104.84,3.044,222.51,9.032,1768,44547.8,0,0
2,105.4,2.934,221.73,9.475,1793,44568.0,0,0
2,106.01,3.062,231.7,9.939,1768,44588.2,0,0
2,106.65,2.911,242.13,9.452,1793,44608.4,0,0
2,103.27,3.053,231.23,9.915,1818,44628.7,0,0
2,107.92,2.917,229.53,9.429,1843,44648.9,0,0
2,112.55,3.076,219.2,8.967,1818,44669.1,0,0
2,113.07,3.1,219.2,8.967,1818,44689.3,0,0
2,113.5,3.128,219.2,8.967,1818,44709.5,0,0
2,113.81,3.16,219.2,8.967,1818,44729.8,0,0
2,113.99,3.192,219.2,8.967,1818,44750.0,0,0
2,114.04,3.222,219.2,8.967,1818,44770.2,0,0
2,113.96,3.249,219.2,8.967,1818,44790.4,0,0
2,117.85,3.429,229.06,8.576,1793,44810.7,0,0
2,117.5,3.28,218.76,8.996,1768,44830.9,0,0
2,117.03,3.446,208.91,8.556,1743,44851.1,0,0
2,116.47,3.281,218.31,8.975,1768,44871.3,0,0
2,115.84,3.43,208.49,9.323,1793,44891.5,0,0
2,111.15,3.25,199.11,8.866,1809,44911.8,0,0
2,110.48,3.384,208.07,8.432,1834,44932.0,0,0
2,109.82,3.517,198.7,8.019,1809,44952.2,0,0
2,109.2,3.316,189.76,8.411,1801,44972.4,0,0
2,108.64,3.126,198.3,7.999,1826,44992.6,0,0
2,108.16,3.095,198.3,7.999,1826,45012.9,0,0
2,107.79,3.066,198.3,7.999,1826,45033.1,0,0
2,107.53,3.042,198.3,7.999,1826,45053.3,0,0
2,107.41,3.023,198.3,7.999,1826,45073.5,0,0
2,107.42,3.012,198.3,7.999,1826,45093.8,0,0
2,107.57,3.008,198.3,7.999,1826,45114.0,0,0
2,107.84,3.013,198.3,7.999,1826,45134.2,0,0
2,111.62,2.879,189.38,8.391,1851,45154.4,0,0
2,112.12,3.036,197.9,7.98,1876,45174.6,0,0
2,112.72,2.937,206.81,8.371,1851,45194.9,0,0
2,113.37,2.823,205.37,7.961,1876,45215.1,0,0
2,114.05,2.988,214.61,7.571,1851,45235.3,0,0
2,114.74,2.873,224.27,7.942,1876,45255.5,0,0
2,115.41,2.761,222.81,7.68,1901,45275.7,0,0
2,116.03,2.65,212.78,8.056,1926,45296.0,0,0
2,116.57,2.796,203.21,7.661,1901,45316.2,0,0
2,117.01,2.943,212.35,7.286,1876,45336.4,0,0
2,117.34,2.808,202.79,6.929,1901,45356.6,0,0
2,117.54,2.672,193.67,7.268,1926,45376.9,0,0
2,117.6,2.793,184.95,6.912,1951,45397.1,0,0
2,117.53,2.913,176.63,7.251,1976,45417.3,0,0
2,121.42,3.031,168.68,6.896,1951,45437.5,0,0
2,116.97,2.862,176.27,6.558,1926,45457.7,0,0
2,116.52,2.834,176.27,6.558,1926,45478.0,0,0
2,115.97,2.806,176.27,6.558,1926,45498.2,0,0
2,115.34,2.778,176.27,6.558,1926,45518.4,0,0
2,114.67,2.753,176.27,6.558,1926,45538.6,0,0
2,113.98,2.732,176.27,6.558,1926,45558.8,0,0
2,113.3,2.716,176.27,6.558,1926,45579.1,0,0
2,112.65,2.707,176.27,6.558,1926,45599.3,0,0
2,112.07,2.704,176.27,6.558,1926,45619.5,0,0
2,115.48,2.839,184.2,6.879,1951,45639.7,0,0
2,118.97,2.988,192.49,6.587,1926,45660.0,0,0
2,118.68,3.008,192.49,6.587,1926,45680.2,0,0
2,118.53,3.033,192.49,6.587,1926,45700.4,0,0
2,118.53,3.062,192.49,6.587,1926,45720.6,0,0
2,118.68,3.093,192.49,6.587,1926,45740.8,0,0
2,118.98,3.124,192.49,6.587,1926,45761.1,0,0
2,119.4,3.153,192.49,6.587,1926,45781.3,0,0
2,123.87,3.331,183.83,6.91,1951,45801.5,0,0
2,120.57,3.191,192.1,7.249,1926,45821.7,0,0
2,117.29,3.358,200.75,6.893,1901,45841.9,0,0
2,118.0,3.203,191.71,6.556,1876,45862.2,0,0
2,118.71,3.047,200.34,6.877,1851,45882.4,0,0
2,119.41,2.892,209.36,7.214,1826,45902.6,0,0
2,120.05,3.015,209.23,7.567,1851,45922.8,0,0
2,120.62,2.85,214.02,7.938,1876,45943.1,0,0
2,121.08,2.689,204.39,7.679,1872,45963.3,0,0
2,121.43,2.536,195.19,8.056,1847,45983.5,0,0
2,121.65,2.631,203.55,8.45,1872,46003.7,0,0
2,121.72,2.73,194.39,8.036,1897,46023.9,0,0
2,121.65,2.835,185.64,8.43,1922,46044.2,0,0
2,121.44,2.679,193.99,8.843,1897,46064.4,0,0
2,117.0,2.537,202.72,8.41,1872,46084.6,0,0
2,116.55,2.529,202.72,8.41,1872,46104.8,0,0
2,116.01,2.528,202.72,8.41,1872,46125.0,0,0
2,115.39,2.533,202.72,8.41,1872,46145.3,0,0
2,114.72,2.545,202.72,8.41,1872,46165.5,0,0
2,114.03,2.562,202.72,8.41,1872,46185.7,0,0
2,113.35,2.584,202.72,8.41,1872,46205.9,0,0
2,112.7,2.609,202.72,8.41,1872,46226.2,0,0
2,112.11,2.636,202.72,8.41,1872,46246.4,0,0
2,107.69,2.79,211.84,7.998,1897,46266.6,0,0
2,107.91,2.68,221.38,8.347,1922,46286.8,0,0
2,107.64,2.831,211.42,7.938,1947,46307.0,0,0
2,107.5,2.711,220.93,8.327,1922,46327.3,0,0
2,107.49,2.591,230.87,8.735,1897,46347.5,0,0
2,107.62,2.719,220.48,9.163,1883,46367.7,0,0
2,107.88,2.586,210.56,9.277,1908,46387.9,0,0
2,97.43,1.891,220.03,9.731,1933,46408.1,1,0
2,108.74,2.686,220.03,9.731,1933,46428.4,0,0
2,109.3,2.666,220.03,9.731,1933,46448.6,0,0
2,109.93,2.643,220.03,9.731,1933,46468.8,0,0
2,110.59,2.617,220.03,9.731,1933,46489.0,0,0
2,111.26,2.591,220.03,9.731,1933,46509.3,0,0
2,111.91,2.566,220.03,9.731,1933,46529.5,0,0
2,116.58,2.665,210.13,9.254,1908,46549.7,0,0
2,121.22,2.773,217.78,8.801,1933,46569.9,0,0
2,125.79,2.891,207.98,9.232,1908,46590.1,0,0
2,126.16,2.884,207.98,9.232,1908,46610.4,0,0
2,126.4,2.883,207.98,9.232,1908,46630.6,0,0
2,126.49,2.891,207.98,9.232,1908,46650.8,0,0
2,126.43,2.905,207.98,9.232,1908,46671.0,0,0
2,126.22,2.926,207.98,9.232,1908,46691.2,0,0
2,125.87,2.951,207.98,9.232,1908,46711.5,0,0
2,125.4,2.98,207.98,9.232,1908,46731.7,0,0
2,124.82,3.01,207.98,9.232,1908,46751.9,0,0
2,120.11,3.186,198.62,9.484,1883,46772.1,0,0
2,119.42,3.06,189.68,9.019,1908,46792.4,0,0
2,118.7,3.231,198.22,9.461,1883,46812.6,0,0
2,117.99,3.406,189.3,9.925,1908,46832.8,0,0
2,117.31,3.254,197.82,10.411,1883,46853.0,0,0
2,116.69,3.414,206.72,9.961,1896,46873.2,0,0
2,116.16,3.501,197.42,9.473,1871,46893.5,0,0
2,115.73,3.656,192.56,9.009,1896,46913.7,0,0
2,115.43,3.46,183.9,9.45,1921,46933.9,0,0
2,111.39,3.269,192.17,8.987,1896,46954.1,0,0
2,111.37,3.395,200.82,9.427,1871,46974.3,0,0
2,111.49,3.2,191.78,9.221,1846,46994.6,0,0
2,111.75,3.016,183.15,8.769,1821,47014.8,0,0
2,112.13,2.844,174.91,8.339,1846,47035.0,0,0
2,112.62,2.955,167.04,8.748,1821,47055.2,0,0
2,113.2,2.793,174.56,9.176,1796,47075.5,0,0
2,113.85,2.647,182.41,9.626,1771,47095.7,0,0
2,118.52,2.767,174.2,9.154,1746,47115.9,0,0
2,119.24,2.901,182.04,9.603,1771,47136.1,0,0
2,119.94,3.049,190.24,10.073,1796,47156.3,0,0
2,120.6,3.168,198.8,9.58,1771,47176.6,0,0
2,121.18,3.039,197.56,10.049,1746,47196.8,0,0
2,121.66,3.213,188.67,10.542,1771,47217.0,0,0
2,122.03,3.089,180.18,10.025,1746,47237.2,0,0
2,122.27,3.27,172.98,9.534,1771,47257.4,0,0
2,126.49,3.143,180.77,9.067,1796,47277.7,0,0
2,126.44,3.019,172.63,8.622,1821,47297.9,0,0
2,126.24,3.187,164.86,9.045,1846,47318.1,0,0
2,125.9,3.05,157.44,8.602,1871,47338.3,0,0
2,125.43,3.207,164.53,9.023,1896,47358.6,0,0
2,124.86,3.056,171.93,8.581,1871,47378.8,0,0
2,120.16,2.904,179.67,8.161,1896,47399.0,0,0
2,119.47,3.031,171.58,7.854,1921,47419.2,0,0
2,118.76,3.157,179.31,7.469,1896,47439.4,0,0
2,118.04,3.283,171.24,7.572,1871,47459.7,0,0
2,117.36,3.409,178.94,7.943,1846,47479.9,0,0
2,116.73,3.213,186.99,8.332,1821,47500.1,0,0
2,116.19,3.334,178.58,8.109,1796,47520.3,0,0
2,115.76,3.144,170.54,7.712,1771,47540.5,0,0
2,111.56,3.267,162.87,7.409,1746,47560.8,0,0
2,111.4,3.245,162.87,7.409,1746,47581.0,0,0
2,111.37,3.231,162.87,7.409,1746,47601.2,0,0
2,111.48,3.225,162.87,7.409,1746,47621.4,0,0
2,111.73,3.227,162.87,7.409,1746,47641.7,0,0
2,112.1,3.237,162.87,7.409,1746,47661.9,0,0
2,112.58,3.255,162.87,7.409,1746,47682.1,0,0
2,113.16,3.28,162.87,7.409,1746,47702.3,0,0
2,117.76,3.469,170.2,7.046,1771,47722.5,0,0
2,118.47,3.671,177.86,7.391,1796,47742.8,0,0
2,119.19,3.531,185.86,7.029,1771,47763.0,0,0
2,119.89,3.394,177.5,7.374,1796,47783.2,0,0
2,120.55,3.259,185.48,7.735,1821,47803.4,0,0
2,121.14,3.124,193.83,8.114,1796,47823.6,0,0
2,121.63,3.026,185.11,8.512,1821,47843.9,0,0
2,126.12,3.18,176.78,8.929,1796,47864.1,0,0
2,122.26,3.029,168.82,8.491,1771,47884.3,0,0
2,126.48,3.168,161.23,8.075,1746,47904.5,0,0
2,126.44,3.306,153.97,7.679,1771,47924.8,0,0
2,126.26,3.127,160.9,8.056,1796,47945.0,0,0
2,125.93,3.251,153.66,7.661,1771,47965.2,0,0
2,125.47,3.375,146.75,7.286,1746,47985.4,0,0
2,124.91,3.181,153.35,7.643,1721,48005.6,0,0
2,124.26,3.301,159.87,7.268,1696,48025.9,0,0
2,123.55,3.113,167.07,7.624,1671,48046.1,0,0
2,122.81,2.939,159.55,7.998,1679,48066.3,0,0
2,126.04,2.78,152.37,7.606,1667,48086.5,0,0
2,125.31,2.902,159.22,7.979,1692,48106.7,0,0
2,124.64,3.036,152.06,7.588,1717,48127.0,0,0
2,124.05,2.893,145.22,7.216,1692,48147.2,0,0
2,123.58,2.765,151.75,6.862,1717,48167.4,0,0
2,123.24,2.647,158.58,7.199,1742,48187.6,0,0
2,119.17,2.54,165.72,7.551,1767,48207.9,0,0
2,115.24,2.441,173.17,7.921,1792,48228.1,0,0
2,115.35,2.465,173.17,7.921,1792,48248.3,0,0
2,115.6,2.49,173.17,7.921,1792,48268.5,0,0
2,115.97,2.514,173.17,7.921,1792,48288.7,0,0
2,116.47,2.535,173.17,7.921,1792,48309.0,0,0
2,117.05,2.552,173.17,7.921,1792,48329.2,0,0
2,117.71,2.565,173.17,7.921,1792,48349.4,0,0
2,118.42,2.571,173.17,7.921,1792,48369.6,0,0
2,119.14,2.571,173.17,7.921,1792,48389.8,0,0
2,119.84,2.461,167.64,7.533,1767,48410.1,0,0
2,120.51,2.332,160.1,7.902,1742,48430.3,0,0
2,121.1,2.428,167.31,7.515,1767,48450.5,0,0
2,121.6,2.524,174.83,7.883,1792,48470.7,0,0
2,121.99,2.38,166.97,7.497,1767,48491.0,0,0
2,122.25,2.243,174.48,7.864,1792,48511.2,0,0
2,118.24,2.196,182.33,7.479,1767,48531.4,0,0
2,122.33,2.28,190.54,7.113,1792,48551.6,0,0
2,122.14,2.208,181.96,6.81,1817,48571.8,0,0
2,117.73,2.09,190.15,7.143,1842,48592.1,0,0
2,117.31,2.182,187.4,7.493,1867,48612.3,0,0
2,116.79,2.074,178.97,7.126,1892,48632.5,0,0
2,116.19,1.977,187.02,6.777,1867,48652.7,0,0
2,115.53,1.89,178.6,6.445,1842,48672.9,0,0
2,118.84,1.811,181.88,6.392,1817,48693.2,0,0
2,122.1,1.913,190.06,6.705,1792,48713.4,0,0
2,121.38,1.931,190.06,6.705,1792,48733.6,0,0
2,120.73,1.95,190.06,6.705,1792,48753.8,0,0
2,120.16,1.97,190.06,6.705,1792,48774.1,0,0
2,119.69,1.988,190.06,6.705,1792,48794.3,0,0
2,119.35,2.005,190.06,6.705,1792,48814.5,0,0
2,119.15,2.018,190.06,6.705,1792,48834.7,0,0
2,122.98,2.023,198.62,7.034,1817,48854.9,0,0
2,123.08,1.93,207.55,7.378,1842,48875.2,0,0
